user_id,latitude,longitude,accuracy,provider,timestamp,address,country,province,city,district,street,adcode,town,location_describe,received_at,ip
default_user,31.293022,121.218486,40.0,network,2026-04-16 16:29:09,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T16:29:12.221608,222.66.185.181
default_user,31.293022,121.218486,40.0,network,2026-04-16 16:29:19,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T16:29:22.176345,222.66.185.181
default_user,31.293022,121.218486,40.0,network,2026-04-16 16:29:19,,,,,,,,,,2026-04-16T16:29:32.134192,222.66.185.181
default_user,31.293022,121.218486,40.0,network,2026-04-16 16:29:39,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T16:29:42.437045,222.66.185.181
default_user,31.293022,121.218486,40.0,network,2026-04-16 16:29:39,,,,,,,,,,2026-04-16T16:29:52.199858,222.66.185.181
default_user,31.293022,121.218486,40.0,network,2026-04-16 16:29:59,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T16:30:02.303609,222.66.185.181
default_user,31.293022,121.218486,40.0,network,2026-04-16 16:30:09,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T16:30:12.319684,222.66.185.181
default_user,31.293022,121.218486,40.0,network,2026-04-16 16:30:19,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T16:30:22.263521,222.66.185.181
default_user,31.293022,121.218486,40.0,network,2026-04-16 16:30:19,,,,,,,,,,2026-04-16T16:30:32.229468,222.66.185.181
default_user,31.293022,121.218486,40.0,network,2026-04-16 16:30:39,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T16:30:42.609712,222.66.185.181
default_user,31.293022,121.218486,40.0,network,2026-04-16 16:30:49,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T16:30:52.369809,222.66.185.181
default_user,31.293022,121.218486,40.0,network,2026-04-16 16:30:49,,,,,,,,,,2026-04-16T16:31:02.242586,222.66.185.181
default_user,31.293022,121.218486,40.0,network,2026-04-16 16:31:09,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T16:31:12.388122,222.66.185.181
default_user,31.293022,121.218486,40.0,network,2026-04-16 16:31:19,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T16:31:22.365683,222.66.185.181
default_user,31.293022,121.218486,40.0,network,2026-04-16 16:31:19,,,,,,,,,,2026-04-16T16:31:32.289963,222.66.185.181
default_user,31.293022,121.218486,40.0,network,2026-04-16 16:31:39,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T16:31:42.477030,222.66.185.181
default_user,31.293022,121.218486,40.0,network,2026-04-16 16:31:49,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T16:31:52.395277,222.66.185.181
default_user,31.293022,121.218486,40.0,network,2026-04-16 16:31:49,,,,,,,,,,2026-04-16T16:32:02.289310,222.66.185.181
default_user,31.293022,121.218486,40.0,network,2026-04-16 16:32:09,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T16:32:12.449989,222.66.185.181
default_user,31.293022,121.218486,40.0,network,2026-04-16 16:32:09,,,,,,,,,,2026-04-16T16:32:22.315316,222.66.185.181
default_user,31.293022,121.218486,40.0,network,2026-04-16 16:32:29,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T16:32:32.463651,222.66.185.181
default_user,31.293022,121.218486,40.0,network,2026-04-16 16:32:39,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T16:32:42.980387,111.187.54.237
default_user,31.293022,121.218486,40.0,network,2026-04-16 16:32:49,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T16:32:52.592335,111.187.54.237
default_user,31.293043,121.21852,40.0,network,2026-04-16 17:55:10,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T17:55:13.851588,222.66.185.181
default_user,31.293043,121.21852,40.0,network,2026-04-16 17:58:18,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T17:58:21.352908,222.66.185.181
default_user,31.293065,121.218517,40.0,network,2026-04-16 18:32:20,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:32:23.856896,222.66.185.181
default_user,31.29304,121.218515,40.0,network,2026-04-16 18:32:30,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:32:32.971564,111.187.54.237
default_user,31.293051,121.218516,40.0,network,2026-04-16 18:32:40,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:32:43.029992,111.187.54.237
default_user,31.293051,121.218516,40.0,network,2026-04-16 18:32:50,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:32:53.376400,111.187.54.237
default_user,31.293054,121.218507,40.0,network,2026-04-16 18:33:00,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:33:03.310368,111.187.54.237
default_user,31.293054,121.218507,40.0,network,2026-04-16 18:33:10,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:33:13.097834,111.187.54.237
default_user,31.293054,121.218507,40.0,network,2026-04-16 18:33:20,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:33:23.157032,111.187.54.237
default_user,31.293054,121.218507,40.0,network,2026-04-16 18:33:30,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:33:33.248665,111.187.54.237
default_user,31.293054,121.218507,40.0,network,2026-04-16 18:33:41,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:33:46.766243,111.187.54.237
default_user,31.293039,121.218516,40.0,network,2026-04-16 18:33:50,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:33:53.528779,111.187.54.237
default_user,31.293039,121.218516,40.0,network,2026-04-16 18:34:00,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:34:03.261065,111.187.54.237
default_user,31.293039,121.218515,40.0,network,2026-04-16 18:34:10,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:34:13.517947,111.187.54.237
default_user,31.293039,121.218515,40.0,network,2026-04-16 18:34:10,,,,,,,,,,2026-04-16T18:34:23.331325,111.187.54.237
default_user,31.293039,121.218516,40.0,network,2026-04-16 18:34:30,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:34:33.484859,111.187.54.237
default_user,31.293039,121.218516,40.0,network,2026-04-16 18:34:40,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:34:43.422542,111.187.54.237
default_user,31.293039,121.218516,40.0,network,2026-04-16 18:34:50,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:34:54.532035,111.187.54.237
default_user,31.293039,121.218516,40.0,network,2026-04-16 18:35:00,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:35:03.508740,111.187.54.237
default_user,31.293039,121.218516,40.0,network,2026-04-16 18:35:11,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:35:18.190515,111.187.54.237
default_user,31.293039,121.218515,40.0,network,2026-04-16 18:35:21,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:35:23.616187,111.187.54.237
default_user,31.293039,121.218515,40.0,network,2026-04-16 18:35:21,,,,,,,,,,2026-04-16T18:35:34.666383,111.187.54.237
default_user,31.293039,121.218516,40.0,network,2026-04-16 18:35:41,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:35:43.666910,111.187.54.237
default_user,31.293039,121.218516,40.0,network,2026-04-16 18:35:51,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:35:53.755672,111.187.54.237
default_user,31.293039,121.218516,40.0,network,2026-04-16 18:36:01,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:36:03.649846,111.187.54.237
default_user,31.293039,121.218516,40.0,network,2026-04-16 18:36:11,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:36:13.773187,111.187.54.237
default_user,31.293039,121.218515,40.0,network,2026-04-16 18:36:11,,,,,,,,,,2026-04-16T18:36:23.709310,111.187.54.237
default_user,31.293039,121.218515,40.0,network,2026-04-16 18:36:31,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:36:33.875466,111.187.54.237
default_user,31.293039,121.218515,40.0,network,2026-04-16 18:36:31,,,,,,,,,,2026-04-16T18:36:43.886678,111.187.54.237
default_user,31.293039,121.218516,40.0,network,2026-04-16 18:36:51,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:36:53.909998,111.187.54.237
default_user,31.293039,121.218516,40.0,network,2026-04-16 18:37:01,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:37:03.859515,111.187.54.237
default_user,31.293039,121.218516,40.0,network,2026-04-16 18:37:11,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:37:13.982261,111.187.54.237
default_user,31.293039,121.218516,40.0,network,2026-04-16 18:37:21,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:37:23.905083,111.187.54.237
default_user,31.293039,121.218515,40.0,network,2026-04-16 18:37:31,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:37:34.054690,111.187.54.237
default_user,31.293039,121.218515,40.0,network,2026-04-16 18:37:31,,,,,,,,,,2026-04-16T18:37:44.006099,111.187.54.237
default_user,31.293039,121.218515,40.0,network,2026-04-16 18:37:51,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:37:54.253286,111.187.54.237
default_user,31.293039,121.218515,40.0,network,2026-04-16 18:37:51,,,,,,,,,,2026-04-16T18:38:04.061367,111.187.54.237
default_user,31.293039,121.218516,40.0,network,2026-04-16 18:38:11,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:38:14.132596,111.187.54.237
default_user,31.293039,121.218516,40.0,network,2026-04-16 18:38:21,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:38:24.205984,111.187.54.237
default_user,31.293039,121.218515,40.0,network,2026-04-16 18:38:31,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:38:34.235968,111.187.54.237
default_user,31.293039,121.218516,40.0,network,2026-04-16 18:38:41,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:38:44.275891,111.187.54.237
default_user,31.293039,121.218516,40.0,network,2026-04-16 18:38:51,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:38:54.434633,111.187.54.237
default_user,31.293039,121.218516,40.0,network,2026-04-16 18:39:01,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:39:04.369920,111.187.54.237
default_user,31.293039,121.218515,40.0,network,2026-04-16 18:39:01,,,,,,,,,,2026-04-16T18:39:14.372380,111.187.54.237
default_user,31.293039,121.218516,40.0,network,2026-04-16 18:39:21,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:39:24.358245,111.187.54.237
default_user,31.293039,121.218516,40.0,network,2026-04-16 18:39:31,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:39:34.433545,111.187.54.237
default_user,31.293039,121.218516,40.0,network,2026-04-16 18:39:41,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:39:44.517551,111.187.54.237
default_user,31.293039,121.218516,40.0,network,2026-04-16 18:39:51,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:39:54.459885,111.187.54.237
default_user,31.293039,121.218515,40.0,network,2026-04-16 18:40:01,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:40:04.545322,111.187.54.237
default_user,31.293039,121.218515,40.0,network,2026-04-16 18:40:01,,,,,,,,,,2026-04-16T18:40:14.489903,111.187.54.237
default_user,31.293039,121.218516,40.0,network,2026-04-16 18:40:22,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:40:24.534321,111.187.54.237
default_user,31.293039,121.218515,40.0,network,2026-04-16 18:40:32,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:40:34.640108,111.187.54.237
default_user,31.293039,121.218515,40.0,network,2026-04-16 18:40:32,,,,,,,,,,2026-04-16T18:40:44.565494,111.187.54.237
default_user,31.293039,121.218516,40.0,network,2026-04-16 18:40:52,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:40:54.635112,111.187.54.237
default_user,31.293039,121.218515,40.0,network,2026-04-16 18:41:02,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:41:04.692169,111.187.54.237
default_user,31.293039,121.218515,40.0,network,2026-04-16 18:41:02,,,,,,,,,,2026-04-16T18:41:14.657502,111.187.54.237
default_user,31.293039,121.218515,40.0,network,2026-04-16 18:41:22,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:41:24.741828,111.187.54.237
default_user,31.293039,121.218515,40.0,network,2026-04-16 18:41:22,,,,,,,,,,2026-04-16T18:41:34.649105,111.187.54.237
default_user,31.293039,121.218516,40.0,network,2026-04-16 18:41:42,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:41:44.833884,111.187.54.237
default_user,31.293039,121.218516,40.0,network,2026-04-16 18:41:52,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:41:54.869756,111.187.54.237
default_user,31.293039,121.218515,40.0,network,2026-04-16 18:41:52,,,,,,,,,,2026-04-16T18:42:04.777250,111.187.54.237
default_user,31.293039,121.218516,40.0,network,2026-04-16 18:42:12,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:42:14.879501,111.187.54.237
default_user,31.293039,121.218515,40.0,network,2026-04-16 18:42:22,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:42:24.862585,111.187.54.237
default_user,31.293039,121.218515,40.0,network,2026-04-16 18:42:22,,,,,,,,,,2026-04-16T18:42:34.781437,222.66.185.181
default_user,31.293039,121.218516,40.0,network,2026-04-16 18:42:42,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:42:44.902897,222.66.185.181
default_user,31.293039,121.218515,40.0,network,2026-04-16 18:42:52,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:42:54.941198,222.66.185.181
default_user,31.293039,121.218515,40.0,network,2026-04-16 18:42:52,,,,,,,,,,2026-04-16T18:43:04.866376,222.66.185.181
default_user,31.293039,121.218516,40.0,network,2026-04-16 18:43:12,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:43:14.950148,222.66.185.181
default_user,31.293039,121.218515,40.0,network,2026-04-16 18:43:12,,,,,,,,,,2026-04-16T18:43:24.939477,222.66.185.181
default_user,31.293039,121.218515,40.0,network,2026-04-16 18:43:32,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:43:35.004650,222.66.185.181
default_user,31.293039,121.218515,40.0,network,2026-04-16 18:43:32,,,,,,,,,,2026-04-16T18:43:45.004141,222.66.185.181
default_user,31.293039,121.218516,40.0,network,2026-04-16 18:43:52,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:43:55.136763,222.66.185.181
default_user,31.293039,121.218515,40.0,network,2026-04-16 18:43:52,,,,,,,,,,2026-04-16T18:44:05.033103,222.66.185.181
default_user,31.293039,121.218515,40.0,network,2026-04-16 18:44:12,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:44:15.214553,222.66.185.181
default_user,31.293039,121.218515,40.0,network,2026-04-16 18:44:12,,,,,,,,,,2026-04-16T18:44:25.086814,222.66.185.181
default_user,31.293039,121.218516,40.0,network,2026-04-16 18:44:32,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:44:35.178605,222.66.185.181
default_user,31.293039,121.218516,40.0,network,2026-04-16 18:44:42,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:44:45.208449,222.66.185.181
default_user,31.293039,121.218515,40.0,network,2026-04-16 18:44:52,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:44:55.201697,222.66.185.181
default_user,31.293039,121.218515,40.0,network,2026-04-16 18:44:52,,,,,,,,,,2026-04-16T18:45:05.188856,222.66.185.181
default_user,31.293039,121.218515,40.0,network,2026-04-16 18:45:12,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:45:15.330725,222.66.185.181
default_user,31.293039,121.218515,40.0,network,2026-04-16 18:45:12,,,,,,,,,,2026-04-16T18:45:25.282759,222.66.185.181
default_user,31.293039,121.218516,40.0,network,2026-04-16 18:45:32,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:45:35.320404,222.66.185.181
default_user,31.293039,121.218516,40.0,network,2026-04-16 18:45:42,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:45:45.346214,222.66.185.181
default_user,31.293039,121.218516,40.0,network,2026-04-16 18:45:52,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:45:55.347676,222.66.185.181
default_user,31.293039,121.218515,40.0,network,2026-04-16 18:46:02,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:46:05.416311,222.66.185.181
default_user,31.293039,121.218515,40.0,network,2026-04-16 18:46:02,,,,,,,,,,2026-04-16T18:46:15.346872,222.66.185.181
default_user,31.293039,121.218516,40.0,network,2026-04-16 18:46:22,中国上海市嘉定区安亭镇嘉二路,中国,上海市,上海市,嘉定区,嘉二路,310114,安亭镇,在同济大学嘉定校区图书馆附近,2026-04-16T18:46:25.439658,222.66.185.181
